RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has animator corporate body,http://rdaregistry.info/Elements/e/P20512,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P20512value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/anm> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20512value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/anm> ] .","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/anm>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/anm>"
has choral conductor family,http://rdaregistry.info/Elements/e/P20513,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20513value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""choral conductor"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/cnd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20513value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""choral conductor"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/cnd> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role >> Role > rdfs:label=""choral conductor"" ; > role=<http://id.loc.gov/vocabulary/relators/cnd>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""choral conductor"" ; > role=<http://id.loc.gov/vocabulary/relators/cnd>"
has interviewer family of expression,http://rdaregistry.info/Elements/e/P20514,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20514value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20514value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ivr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ivr>"
has editor family of text,http://rdaregistry.info/Elements/e/P20515,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20515value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20515value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/edt>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/edt>"
has draftsman family,http://rdaregistry.info/Elements/e/P20516,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20516value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/drm> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20516value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/drm> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/drm>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/drm>"
has colourist family,http://rdaregistry.info/Elements/e/P20517,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20517value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/clr>  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20517value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/clr>  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/clr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/clr>"
has makeup artist family,http://rdaregistry.info/Elements/e/P20518,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20518value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""makeup artist"" ]  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20533value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""makeup artist"" ]  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role >> Role > rdfs:label=""makeup artist""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""makeup artist"""
has musical director family,http://rdaregistry.info/Elements/e/P20519,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20519value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/msd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20519value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/msd> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/msd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/msd>"
has sound designer family,http://rdaregistry.info/Elements/e/P20520,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20520value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/sds> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20520value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/sds> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/sds>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/sds>"
has lighting designer family,http://rdaregistry.info/Elements/e/P20521,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20521value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/lgd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20521value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/lgd> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/lgd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lgd>"
has costume designer family,http://rdaregistry.info/Elements/e/P20522,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20522value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cst>  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20522value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cst>  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cst>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cst>"
has translator family,http://rdaregistry.info/Elements/e/P20523,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20523value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/trl> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20523value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/trl> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/trl>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/trl>"
has reviser family,http://rdaregistry.info/Elements/e/P20524,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20524value"" ] ;
  bf:role [ a bf:Role ;
      rdfs:label ""reviser"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20524value>  ;
  bf:role [ a bf:Role ;
      rdfs:label ""reviser"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role >> Role > rdfs:label=""reviser"" ; > role=<http://id.loc.gov/vocabulary/relators/edt>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""reviser"" ; > role=<http://id.loc.gov/vocabulary/relators/edt>"
has audio engineer family,http://rdaregistry.info/Elements/e/P20525,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20525value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio engineer"" ]  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20525value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio engineer"" ]  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role >> Role > rdfs:label=""audio engineer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""audio engineer"""
has DJ family,http://rdaregistry.info/Elements/e/P20526,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20526value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""DJ"" ]  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20526value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""DJ"" ]  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role >> Role > rdfs:label=""DJ""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""DJ"""
has art director family,http://rdaregistry.info/Elements/e/P20527,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20527value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/adi>  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20527value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/adi>  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/adi>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/adi>"
has performer family,http://rdaregistry.info/Elements/e/P20528,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20528value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/prf> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20528value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/prf> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/prf>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prf>"
has court reporter family,http://rdaregistry.info/Elements/e/P20529,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20529value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/crt>  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20529value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/crt>  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/crt>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/crt>"
has software developer family,http://rdaregistry.info/Elements/e/P20530,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20530value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""software developer"" ]  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20530value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""software developer"" ]  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role >> Role > rdfs:label=""software developer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""software developer"""
has interviewee family of expression,http://rdaregistry.info/Elements/e/P20531,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20531value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20531value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ive>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ive>"
has restorationist family of expression,http://rdaregistry.info/Elements/e/P20532,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20532value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/rsr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20532value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/rsr> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/rsr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rsr>"
has censor family,http://rdaregistry.info/Elements/e/P20533,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20533value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cns> ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20533value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cns> ] .","contribution >> Contribution > agent  >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cns>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cns>"
has abridger family,http://rdaregistry.info/Elements/e/P20534,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20534value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/abr>  ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20534value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/abr>  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/abr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/abr>"
has recordist family,http://rdaregistry.info/Elements/e/P20535,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20535value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/rcd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20535value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcd> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/rcd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rcd>"
has transcriber family,http://rdaregistry.info/Elements/e/P20536,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P20536value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/trc> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20536value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/trc> ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/trc>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/trc>"
has special effects provider family,http://rdaregistry.info/Elements/e/P20537,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family;
      rdfs:label ""P20537value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""special effects provider"" ]  ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20537value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""special effects provider"" ]  ] .","contribution >> Contribution > agent >> Family > rdfs:label ; > role >> Role > rdfs:label=""special effects provider""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""special effects provider"""
